"","Row.names","p_val","avg_logFC","pct.1","pct.2","p_val_adj","log1p_avg_cases","log1p_avg_controls"
"164","Timp1",0.00018152976040489,0.332274740914963,0.398,0.527,0.363059520809781,1.05066087822324,0.983919795477023
"165","Timp3",0.203770688331997,0.260286755984669,0.786,0.964,1,2.06944351859483,2.66190285242377
"166","Tinagl1",0.00519041764640181,0.383700354988758,0.883,0.982,1,2.51159997075538,2.37063801655365
"167","Tmem176a",0.014146994594035,0.273770737088395,0.44,0.964,1,1.38169870196401,0.997258643572998
"168","Tmem176b",0.879407874231908,0.302207842751363,0.617,0.964,1,1.74554463592792,1.07797767404844
"169","Tnfrsf12a",1.56405824545049e-16,-0.350840167038886,0.054,0.273,3.12811649090098e-13,0.121490966166162,0.843604274545702
"170","Tpm2",0.249082450581175,-0.259003655833238,0.925,1,1,2.74118117551235,3.08357669823761
"171","Txnip",0.267047086377163,0.300398383368894,0.895,0.909,1,2.73936298579175,2.8026663061257
"172","Upp1",0.412996056611905,0.279216832225842,0.166,0.618,1,0.504551959998322,0.255853072872342
"173","Vcan",0.910366767645927,-0.328569365616817,0.003,0.109,1,0.057564327013016,0.565614240974553
"174","Vkorc1",0.00603628249828859,0.355953055419679,0.605,0.727,1,1.30294495207017,1.21889713605959
"175","Wfdc1",6.18254907075338e-33,-0.322324984296883,0.009,0.182,1.23650981415068e-29,0.0663759696449096,1.52954069240874
"176","Zbtb20",0.0077922945931126,-0.336243457847234,0.449,0.855,1,0.931147105856331,1.34029312917431
